Longitude,Latitude
-122.856806,49.130842
-122.856787,49.128907
-122.855592,49.126318
-122.850718,49.126249
-122.889712,49.155908
-122.885772,49.155807
-122.881945,49.155707
-122.879662,49.155646
-122.879204,49.151693
-122.879214,49.148056
-122.879175,49.144249
-122.879133,49.141329
-122.88075,49.139385
-122.883472,49.13944
-122.885812,49.139021
-122.841931,49.198765
-122.839199,49.198785
-122.833479,49.198748
-122.828001,49.198742
-122.822538,49.198713
-122.817035,49.198681
-122.789858,49.191183
-122.789877,49.187702
-122.789124,49.184283
-122.783781,49.184293
-122.779649,49.184297
-122.778807,49.180319
-122.778999,49.176463
-122.778977,49.169518
-122.778961,49.167923
-122.778991,49.16239
-122.778996,49.156682
-122.779581,49.155556
-122.786202,49.155545
-122.790673,49.155582
-122.797117,49.155584
-122.801542,49.155093
-122.80145,49.152643
-122.80134,49.147524
-122.801247,49.140428
-122.802055,49.133757
-122.812711,49.133833
-122.818338,49.133823
-122.805337,49.032454
-123.045365,49.224808
-123.050858,49.224856
-123.052888,49.224874
-123.05517,49.224889
-123.05961,49.225118
-123.06295,49.225187
-123.065364,49.225238
-123.067538,49.225263
-123.070409,49.225286
-123.073579,49.225316
-123.077939,49.225388
-123.080565,49.225407
-123.083275,49.225453
-123.087115,49.225497
-123.089891,49.225522
-123.091289,49.225535
-123.094471,49.225593
-123.098055,49.22566
-123.102131,49.225733
-123.109025,49.225913
-123.113387,49.226074
-123.121438,49.226382
-123.125587,49.226538
-123.128988,49.226658
-123.13243,49.226761
-123.135533,49.22688
-123.140335,49.227032
-123.144091,49.227081
-123.147056,49.227122
-123.152702,49.227195
-123.190048,49.234831
-123.19284,49.234836
-123.197663,49.235286
-123.205622,49.237446
-123.234118,49.245373
-123.244214,49.252833
-123.008389,49.227044
-123.010145,49.225344
-123.013345,49.222012
-123.01851,49.22201
-123.024529,49.222065
-123.026533,49.222475
-123.028307,49.223442
-123.032636,49.224736
-123.036968,49.224787
-123.041573,49.224818
-122.817413,49.296533
-122.820031,49.295933
-122.82365,49.292789
-122.824051,49.291371
-122.825096,49.289187
-122.828022,49.288744
-122.827292,49.287447
-122.823946,49.287228
-122.81987,49.286437
-122.818802,49.284277
-122.81928,49.281947
-122.819531,49.278021
-122.825617,49.277715
-123.187956,49.234704
-123.153974,49.227085
-123.151923,49.227063
-123.147554,49.22701
-123.144546,49.226972
-123.141217,49.22692
-123.139329,49.226886
-123.134675,49.226708
-123.131458,49.226598
-123.12776,49.22645
-123.123158,49.226275
-123.120295,49.226174
-123.112498,49.225896
-123.107863,49.22573
-123.103335,49.225636
-123.101045,49.225593
-123.097041,49.225514
-123.093656,49.225455
-123.091529,49.225419
-123.090264,49.225406
-123.08761,49.225373
-123.084766,49.225337
-123.080946,49.225278
-123.076725,49.225208
-123.074083,49.225193
-123.071276,49.225164
-123.068504,49.22514
-123.065263,49.225106
-123.061875,49.225035
-123.058733,49.224949
-123.054297,49.224744
-123.049761,49.22471
-123.045214,49.224673
-123.040479,49.224659
-123.036312,49.224639
-123.031687,49.224553
-123.027926,49.223027
-123.025794,49.222096
-123.022767,49.221874
-123.017609,49.221885
-123.012455,49.222364
-123.010415,49.224863
-123.244574,49.253093
-123.233387,49.244611
-123.204972,49.236996
-123.194664,49.23468
-123.194154,49.234685
-123.190529,49.234701
-123.115856,49.226009
-123.246846,49.267425
-123.002614,49.226001
-123.116035,49.226178
-123.185765,49.234598
-122.841548,49.133438
-122.856653,49.14306
-122.813647,49.29399
-122.812936,49.292821
-122.811449,49.291253
-122.814455,49.29045
-122.819099,49.290142
-122.818013,49.287584
-122.812691,49.285883
-122.809363,49.283747
-122.808405,49.281017
-122.806686,49.277676
-122.895047,49.247583
-122.660159,49.160693
-122.790095,49.195334
-122.660565,49.159964
-122.888277,49.137505
-122.885312,49.138197
-122.882514,49.139292
-122.878926,49.139771
-122.878962,49.141345
-122.879015,49.144933
-122.878969,49.148701
-122.87897,49.152415
-122.879823,49.155806
-122.882978,49.1559
-122.88542,49.155919
-122.78945,49.195292
-122.882642,49.23338
-122.773839,49.239024
-122.859689,49.230419
-122.854513,49.229459
-122.851916,49.229194
-122.84875,49.228444
-122.848434,49.226942
-122.843517,49.226444
-122.839996,49.226533
-122.839097,49.227932
-122.835029,49.228776
-122.829442,49.227384
-122.824684,49.226311
-122.820043,49.230624
-122.822558,49.229777
-122.824437,49.230982
-122.823085,49.232989
-122.820258,49.233252
-122.795285,49.227901
-122.793872,49.231881
-122.79082,49.228313
-122.787046,49.230026
-122.783314,49.232272
-122.781276,49.232554
-122.779167,49.233378
-122.777413,49.235627
-122.7756,49.237617
-122.773289,49.242346
-122.77348,49.244873
-122.771803,49.248411
-122.772317,49.251424
-122.778248,49.254097
-122.778463,49.257244
-122.778479,49.26024
-122.843774,49.140942
-122.846763,49.140927
-122.850542,49.140966
-122.857621,49.141026
-122.860735,49.141027
-122.86407,49.141055
-122.838519,49.133938
-122.838603,49.137534
-122.840055,49.140218
-122.860235,49.140903
-122.855683,49.140857
-122.852834,49.140845
-122.849239,49.140812
-122.843538,49.140749
-122.840162,49.139248
-122.838789,49.136935
-122.866852,49.14096
-122.862588,49.14092
-122.796138,49.155458
-122.789571,49.155414
-122.783883,49.155382
-122.780315,49.155375
-122.778746,49.158339
-122.778726,49.163211
-122.778763,49.165416
-122.778759,49.168666
-122.778744,49.170327
-122.778784,49.173238
-122.778719,49.177377
-122.778631,49.181043
-122.779179,49.184425
-122.784642,49.184423
-122.789654,49.184743
-122.789681,49.188329
-122.813087,49.198815
-122.818029,49.198828
-122.823492,49.19886
-122.828847,49.19889
-122.834564,49.19892
-122.840815,49.198936
-122.822719,49.133659
-122.817357,49.133683
-122.811447,49.133635
-122.800899,49.134063
-122.800889,49.14156
-122.801112,49.150356
-122.801185,49.15226
-122.800457,49.15545
-122.772359,49.25065
-122.772411,49.24753
-122.773673,49.244861
-122.773592,49.241864
-122.776466,49.236938
-122.777541,49.235725
-122.77855,49.234357
-122.783968,49.2323
-122.786477,49.231121
-122.787562,49.229565
-122.790545,49.228416
-122.793287,49.23189
-122.795557,49.227764
-122.824115,49.226379
-122.829647,49.22756
-122.833627,49.22875
-122.839914,49.227524
-122.840852,49.226279
-122.844095,49.226607
-122.848828,49.227417
-122.849133,49.229093
-122.853047,49.229486
-122.857046,49.230114
-122.859573,49.230563
-122.778638,49.260337
-122.778646,49.257626
-122.778642,49.255908
-122.774054,49.239052
-122.788193,49.256547
-122.789992,49.148622
-122.853505,49.140993
-122.800512,49.168347
-122.801553,49.165382
-122.80203,49.162931
-122.807458,49.162923
-122.811953,49.155446
-122.806588,49.155465
-122.789355,49.14819
-123.075338,49.025465
-123.069207,49.024781
-123.072591,49.024762
-123.075249,49.031507
-123.069938,49.04242
-123.079636,49.038258
-123.08211,49.0415
-123.087637,49.04032
-123.090949,49.039757
-123.096511,49.029566
-123.097451,49.031756
-123.097219,49.034607
-123.09793,49.039559
-123.100625,49.042235
-122.848183,49.23985
-122.846946,49.239826
-122.843989,49.241605
-122.84398,49.243877
-122.843938,49.246428
-122.843968,49.24858
-122.728837,49.258056
-122.737215,49.271204
-122.734269,49.271212
-122.733889,49.267662
-122.737235,49.267321
-122.739999,49.267206
-122.742272,49.266001
-122.742338,49.264586
-122.742419,49.262509
-122.746578,49.260388
-122.74598,49.258326
-122.737418,49.258333
-122.733664,49.258333
-122.770086,49.278384
-122.767305,49.27807
-122.767245,49.275148
-122.766778,49.271089
-122.764009,49.271102
-122.7612,49.271108
-122.844146,49.248591
-122.844119,49.246857
-122.844129,49.244719
-122.844152,49.242456
-122.845775,49.240148
-122.847742,49.239927
-122.974611,49.248593
-122.970225,49.249849
-122.967763,49.249863
-122.966403,49.25386
-122.955834,49.250877
-122.953049,49.249917
-122.948669,49.250386
-122.941691,49.250868
-122.938264,49.250852
-122.934862,49.250826
-122.931033,49.250799
-122.925687,49.250791
-122.922174,49.250768
-122.919356,49.250777
-122.916162,49.257676
-122.910284,49.256481
-122.909082,49.255051
-122.906296,49.255731
-122.903598,49.254811
-122.901462,49.253411
-122.898291,49.253396
-122.89576,49.253366
-123.000304,49.224202
-122.997737,49.224103
-122.994051,49.225568
-122.994101,49.227325
-122.99412,49.230296
-122.994135,49.232103
-122.994145,49.233648
-122.994806,49.235464
-122.998206,49.235451
-123.001547,49.235444
-123.002605,49.242827
-122.997352,49.241547
-122.988388,49.241814
-122.982309,49.241778
-122.976907,49.241748
-122.974513,49.245816
-123.002755,49.225916
-122.963936,49.258753
-122.918228,49.254031
-123.014169,49.274137
-123.01418,49.275977
-123.014141,49.277749
-123.014113,49.279523
-123.00183,49.280899
-122.996968,49.280895
-122.987293,49.280252
-122.983237,49.280242
-122.981064,49.280057
-122.981038,49.277852
-122.981167,49.275162
-122.981222,49.272526
-122.981243,49.267722
-122.986147,49.263102
-122.984344,49.260445
-122.983302,49.258914
-122.982633,49.256304
-122.982038,49.25327
-122.981855,49.252093
-122.981034,49.249671
-122.954973,49.235261
-122.95786,49.233656
-122.96004,49.232451
-122.96251,49.231088
-122.964859,49.229189
-122.964257,49.227032
-122.961183,49.227049
-122.958428,49.22502
-122.957677,49.223304
-122.957641,49.220907
-122.957618,49.21902
-123.01101,49.233207
-123.01341,49.234314
-123.013421,49.235726
-123.013422,49.237267
-123.013425,49.239063
-123.013407,49.240744
-123.013419,49.242679
-123.017349,49.243026
-123.019729,49.243373
-123.019723,49.24545
-123.019726,49.247335
-123.014854,49.248866
-123.010287,49.250056
-123.010615,49.253243
-123.01105,49.255588
-123.013076,49.259863
-123.014183,49.268342
-123.014183,49.270575
-123.014164,49.272367
-123.019355,49.248763
-123.01418,49.264943
-122.981312,49.264489
-122.958296,49.212196
-122.84284,49.187739
-122.840729,49.187724
-122.83748,49.187694
-122.834281,49.18574
-122.834339,49.183844
-122.834487,49.181282
-122.834633,49.178386
-122.83468,49.176562
-122.834676,49.174474
-122.834759,49.1698
-122.834774,49.166042
-122.834765,49.162433
-122.834781,49.160191
-122.834769,49.158306
-122.834727,49.15521
-122.834726,49.153486
-122.834691,49.150585
-122.834671,49.14777
-122.834645,49.144964
-122.83465,49.142373
-122.834605,49.13863
-122.834608,49.136912
-122.913899,49.216232
-122.915269,49.221998
-122.903374,49.209727
-122.905373,49.209709
-122.906603,49.210698
-122.908625,49.212297
-122.910526,49.213817
-122.912501,49.21538
-122.906699,49.222954
-122.915059,49.221941
-122.908073,49.223886
-122.905682,49.221957
-122.912204,49.214881
-122.910288,49.213364
-122.908359,49.21183
-122.906943,49.210701
-123.246721,49.266041
-123.114696,49.280858
-123.182038,49.334732
-123.159782,49.328534
-123.178898,49.333977
-123.175082,49.333047
-123.170678,49.330567
-123.16774,49.329656
-123.166666,49.329332
-123.163934,49.328566
-123.161817,49.328527
-123.156374,49.328163
-123.146731,49.326635
-123.129537,49.325824
-123.157429,49.341742
-123.18287,49.33508
-123.185928,49.335867
-123.18873,49.337782
-123.188716,49.338735
-123.188621,49.340754
-123.18853,49.34369
-123.185041,49.342274
-123.175671,49.342148
-123.16867,49.34182
-123.162558,49.341774
-123.156633,49.338115
-123.151198,49.338095
-123.146219,49.338072
-123.14595,49.336132
-123.14597,49.334271
-123.145985,49.333196
-123.145986,49.332151
-123.14947,49.331502
-123.151963,49.331535
-123.154757,49.331576
-123.157323,49.33161
-123.160315,49.329372
-123.000747,49.281099
-123.014292,49.280693
-123.014309,49.278056
-123.014343,49.276366
-123.014337,49.273627
-123.014355,49.271856
-123.014354,49.269886
-123.014361,49.26778
-123.013117,49.259667
-123.012025,49.256619
-123.010836,49.254132
-123.010799,49.252589
-123.011148,49.24935
-123.015529,49.248893
-123.019896,49.24677
-123.019856,49.244603
-123.019292,49.242913
-123.013598,49.242609
-123.013563,49.240456
-123.013572,49.238078
-123.013567,49.236623
-123.013571,49.235217
-123.013572,49.234071
-123.012741,49.232183
-123.01191,49.229508
-123.007414,49.229938
-122.957436,49.218855
-122.957497,49.222373
-122.957702,49.224605
-122.958823,49.225516
-122.961356,49.227118
-122.964678,49.227412
-122.962885,49.230747
-122.959214,49.232779
-122.956741,49.234122
-122.980822,49.249667
-122.98165,49.251963
-122.981865,49.253402
-122.982097,49.255423
-122.982622,49.256982
-122.983585,49.259866
-122.986024,49.262985
-122.981092,49.266541
-122.981077,49.268316
-122.981069,49.270142
-122.981061,49.271943
-122.980893,49.276101
-122.980878,49.277578
-122.980857,49.279421
-122.981804,49.280431
-122.984501,49.280429
-122.9884,49.280447
-122.995896,49.281077
-122.974659,49.244974
-123.138897,49.327102
-123.15987,49.32872
-123.157301,49.341882
-123.14362,49.32689
-123.147479,49.326988
-123.151989,49.327721
-123.154732,49.328058
-123.157136,49.328461
-123.160111,49.330913
-123.157226,49.331479
-123.153752,49.331426
-123.151038,49.331398
-123.148297,49.331353
-123.145817,49.33168
-123.14581,49.332674
-123.145795,49.334333
-123.146257,49.338188
-123.151642,49.338227
-123.15407,49.33818
-123.156678,49.338227
-123.156809,49.339239
-123.15688,49.34017
-123.159459,49.341875
-123.163435,49.341907
-123.16573,49.34184
-123.168635,49.341901
-123.171034,49.341909
-123.173683,49.342219
-123.174348,49.342226
-123.17903,49.342292
-123.182572,49.342343
-123.185164,49.34238
-123.188567,49.343781
-123.189253,49.343004
-123.18874,49.341
-123.18886,49.339568
-123.18883,49.33827
-123.188886,49.33671
-123.185434,49.33556
-122.742779,49.295939
-122.801564,49.279702
-122.801118,49.282652
-122.795761,49.282637
-122.981032,49.264688
-123.014451,49.264142
-123.019892,49.24847
-122.755405,49.292853
-122.749781,49.293294
-122.746564,49.293931
-122.743644,49.294615
-123.156357,49.334506
-123.17396,49.338233
-123.167739,49.338154
-123.166698,49.337912
-123.166107,49.334548
-123.162505,49.334525
-123.158293,49.334491
-123.153657,49.334493
-123.150858,49.334487
-123.164655,49.328901
-123.166708,49.329541
-123.168395,49.330055
-123.17085,49.3308
-123.175257,49.333278
-123.17904,49.33419
-123.189224,49.336638
-123.19446,49.337938
-123.200042,49.33971
-123.203155,49.340383
-123.20586,49.34091
-123.210966,49.341869
-123.213397,49.341622
-123.21731,49.33886
-123.2218,49.33951
-123.22491,49.34066
-123.22668,49.34145
-123.230371,49.341946
-123.23569,49.34086
-123.24772,49.34111
-123.253366,49.34084
-123.25916,49.340789
-123.263244,49.340791
-123.265211,49.342178
-123.26588,49.34587
-123.266659,49.34916
-123.26619,49.35107
-123.260546,49.353212
-123.264759,49.356897
-123.2667,49.358412
-123.272671,49.357486
-123.2786,49.35837
-123.277692,49.361021
-123.277143,49.36365
-123.27667,49.36766
-123.276109,49.369052
-123.117464,49.282196
-123.121726,49.284954
-123.125666,49.287499
-123.130004,49.326544
-123.162646,49.32868
-122.75605,49.298139
-122.756079,49.296332
-122.756051,49.29454
-122.796453,49.282797
-122.801827,49.282373
-122.801818,49.279616
-122.746487,49.298122
-122.750091,49.298544
-123.277509,49.363028
-123.277897,49.361175
-123.278743,49.358726
-123.27306,49.35715
-123.266946,49.35853
-123.264027,49.356476
-123.260744,49.35261
-123.266375,49.350873
-123.266848,49.349229
-123.26606,49.34602
-123.265371,49.341932
-123.26306,49.34064
-123.258861,49.340727
-123.25309,49.340719
-123.247274,49.340937
-123.23506,49.34107
-123.230482,49.341731
-123.226556,49.341245
-123.224744,49.340322
-123.222593,49.339582
-123.21628,49.33923
-123.21298,49.34176
-123.210425,49.341606
-123.206985,49.340963
-123.202962,49.340189
-123.2,49.33951
-123.194572,49.337797
-123.189107,49.336467
-123.27637,49.36867
-123.27676,49.36708
-123.113897,49.281337
-123.239593,49.340857
-123.23864,49.34068
-123.112004,49.280837
-123.036309,49.31781
-123.037449,49.313197
-123.024687,49.313086
-123.023902,49.315778
-123.02389,49.31787
-123.068783,49.321964
-123.065413,49.321933
-123.062697,49.321899
-123.059574,49.321868
-123.05669,49.321837
-123.056185,49.324232
-123.056093,49.326339
-123.053146,49.329003
-123.047239,49.332125
-123.038146,49.330105
-123.038325,49.326874
-123.038465,49.323481
-123.038566,49.321386
-123.1489,49.33458
-123.15175,49.33458
-123.154561,49.33459
-123.16051,49.3346
-123.163501,49.334618
-123.166502,49.334657
-123.166585,49.336681
-123.166763,49.338281
-123.171156,49.338316
-123.17516,49.338384
-123.179475,49.338442
-123.18239,49.338122
-123.182475,49.336764
-123.25185,49.350447
-123.157371,49.334624
-123.24672,49.35073
-123.245829,49.349021
-123.246804,49.347695
-123.249222,49.346473
-123.247717,49.345011
-123.24515,49.344908
-123.241844,49.343785
-123.24167,49.34129
-123.071638,49.321996
-123.018631,49.319389
-122.846836,49.277834
-123.040724,49.335826
-123.04216,49.335058
-123.044317,49.333907
-123.048002,49.331956
-123.050277,49.330747
-123.054317,49.328614
-123.056353,49.325776
-123.056405,49.323723
-123.057141,49.321967
-123.060368,49.321996
-123.063435,49.322027
-123.066511,49.322067
-123.069606,49.322121
-123.024083,49.317204
-123.024145,49.31572
-123.025195,49.312986
-123.037246,49.313331
-123.036122,49.317811
-123.038336,49.322019
-123.038204,49.325383
-123.038108,49.327475
-123.037916,49.330731
-123.037815,49.332732
-123.038733,49.336898
-122.800732,49.292794
-122.801575,49.289646
-122.801666,49.287237
-122.801761,49.284778
-122.795546,49.31619
-122.799062,49.313678
-122.802059,49.30846
-122.806399,49.305415
-122.806914,49.303746
-122.807176,49.300959
-122.80902,49.298478
-122.809435,49.297209
-122.805272,49.296589
-122.803651,49.296944
-122.802092,49.29654
-122.79293,49.32067
-122.801139,49.298023
-122.800661,49.299046
-122.793114,49.301023
-122.790314,49.303713
-122.788863,49.306313
-122.78704,49.307821
-122.787477,49.311486
-122.788227,49.314113
-122.79085,49.31736
-122.791705,49.319498
-122.801486,49.282981
-122.80146,49.285675
-122.801386,49.287812
-122.801188,49.290331
-122.800464,49.293425
-122.801809,49.296339
-123.163179,49.349419
-123.12048,49.332349
-123.167977,49.334773
-123.16795,49.340168
-123.172086,49.344317
-123.177404,49.349093
-123.138645,49.326832
-123.167619,49.344757
-123.168067,49.339827
-123.168108,49.334345
-122.975131,49.280241
-122.963874,49.280264
-122.95813,49.280692
-122.955519,49.283746
-122.952613,49.287081
-122.940212,49.289962
-122.925354,49.288791
-122.914774,49.287702
-122.896201,49.288534
-122.879956,49.290672
-122.867369,49.284239
-122.867069,49.278028
-122.863686,49.276593
-122.861233,49.276629
-122.85805,49.276656
-122.854097,49.276622
-122.850519,49.276572
-122.827325,49.28425
-122.822697,49.28375
-122.818159,49.284283
-122.812309,49.283443
-122.80902,49.284404
-122.80093,49.285093
-122.797418,49.285106
-122.795057,49.284896
-122.777567,49.266511
-123.026025,49.281562
-122.84618,49.277804
-122.798874,49.274998
-122.774173,49.261233
-123.120673,49.284015
-123.134742,49.331579
-123.119982,49.285306
-123.121683,49.284166
-123.123336,49.283087
-123.12488,49.282068
-123.126516,49.280981
-123.13018,49.278579
-123.145798,49.268549
-123.125521,49.281364
-123.12214,49.283593
-123.120503,49.284688
-123.118874,49.28577
-123.117245,49.286121
-123.115231,49.284791
-123.145428,49.269179
-123.129252,49.278885
-123.126431,49.280758
-123.248984,49.268682
-123.112535,49.28481
-123.112474,49.285898
-122.798426,49.275845
-122.846551,49.277834
-122.850785,49.276792
-122.855015,49.276808
-122.859242,49.276788
-122.86226,49.276752
-122.866483,49.280181
-122.867643,49.287092
-122.878787,49.291174
-122.896523,49.288747
-122.915261,49.287912
-122.926468,49.289329
-122.932258,49.290367
-122.94211,49.289352
-122.953126,49.287022
-122.956499,49.28288
-122.95953,49.280433
-122.976062,49.280427
-122.793797,49.285091
-122.797263,49.285315
-122.802332,49.28524
-122.806025,49.28502
-122.810431,49.284287
-122.813271,49.283488
-122.818899,49.284769
-122.822202,49.284341
-122.824236,49.283994
-123.23549,49.3477
-123.24153,49.34985
-123.24414,49.351276
-123.242679,49.352572
-123.245775,49.354237
-123.248666,49.354226
-123.25095,49.35278
-123.20274,49.34136
-123.203429,49.342342
-123.205458,49.343256
-123.206384,49.344086
-123.207076,49.345283
-123.21024,49.34558
-123.21395,49.34562
-123.21663,49.34564
-123.219099,49.345848
-123.222898,49.34683
-123.22672,49.34686
-123.23028,49.346802
-123.139101,49.327092
-123.12356,49.359874
-123.142227,49.353602
-123.12364,49.35995
-123.151814,49.346851
-123.13477,49.33495
-123.134534,49.338308
-123.13564,49.34108
-123.132114,49.341176
-123.128627,49.341689
-123.123095,49.34613
-123.12041,49.35107
-123.12099,49.357157
-123.138308,49.327125
-123.138921,49.342862
-123.13605,49.34447
-123.139214,49.345218
-123.14189,49.346176
-123.144455,49.346232
-123.147176,49.345298
-123.15247,49.34757
-123.15089,49.34927
-123.15443,49.34955
-123.1537,49.35039
-123.14938,49.35264
-123.14549,49.35438
-123.140342,49.353827
-123.1386,49.35315
-123.139586,49.351141
-123.13334,49.351839
-123.13396,49.35005
-123.135418,49.348371
-123.138326,49.346976
-123.13371,49.34627
-123.131402,49.346524
-123.12972,49.3495
-123.12857,49.3528
-123.130398,49.352463
-123.129769,49.354792
-123.132466,49.355235
-123.130186,49.35758
-123.130266,49.359038
-123.128474,49.360913
-123.12859,49.361998
-123.12651,49.36293
-123.12422,49.36399
-123.123154,49.363036
-123.142536,49.35377
-123.147999,49.346194
-123.122854,49.363335
-123.126131,49.363417
-123.128738,49.361843
-123.130436,49.358244
-123.132189,49.355619
-123.132895,49.354424
-123.13043,49.354856
-123.130573,49.352408
-123.130126,49.348866
-123.131799,49.346594
-123.137884,49.346966
-123.135607,49.348089
-123.133699,49.352154
-123.137845,49.350225
-123.13938,49.351835
-123.138032,49.353447
-123.139352,49.354272
-123.146411,49.353987
-123.151171,49.348313
-123.153313,49.346846
-123.143949,49.346081
-123.136219,49.344408
-123.138538,49.343326
-123.136538,49.341062
-123.13509,49.33855
-123.135564,49.334507
-123.139317,49.336407
-123.143517,49.338146
-123.12141,49.35775
-123.12073,49.35608
-123.120319,49.353278
-123.120627,49.350875
-123.121627,49.348049
-123.124069,49.345591
-123.125756,49.344462
-123.12696,49.34331
-123.129562,49.341524
-123.13392,49.34108
-123.13508,49.33391
-123.13511,49.33036
-123.13528,49.32791
-123.127086,49.19515
-122.888058,49.137611
-122.891112,49.134179
-122.896353,49.134093
-122.902166,49.134027
-122.904787,49.134008
-122.908939,49.13398
-122.912566,49.134605
-122.912576,49.137488
-122.912562,49.139727
-122.912539,49.142712
-122.912499,49.145673
-122.912455,49.149118
-122.912383,49.152514
-122.912299,49.155377
-122.912298,49.159962
-122.912301,49.163758
-122.912283,49.16649
-122.911834,49.168992
-122.910336,49.171482
-122.907235,49.171758
-122.906735,49.174117
-122.906736,49.175679
-122.906153,49.177061
-122.900739,49.177067
-122.895038,49.177076
-122.867458,49.052483
-122.801091,49.031826
-122.82248,49.071909
-122.812297,49.030086
-122.884378,49.055547
-122.867456,49.050021
-122.867469,49.047325
-122.867489,49.045389
-122.867517,49.042238
-122.867604,49.038275
-122.867594,49.034479
-122.867012,49.031225
-122.861605,49.031209
-122.856071,49.031182
-122.851497,49.031173
-122.844717,49.03112
-122.841373,49.031115
-122.836896,49.031108
-122.886789,49.264028
-122.884262,49.265996
-122.880871,49.268703
-122.878905,49.270228
-122.867099,49.276527
-123.022741,49.263602
-123.018495,49.263861
-123.008093,49.266311
-123.001054,49.266244
-122.996995,49.266047
-122.991151,49.264975
-122.980394,49.264648
-122.955208,49.258523
-122.937052,49.254139
-122.918197,49.253798
-122.911572,49.252106
-122.903692,49.250977
-122.90012,49.249751
-122.881927,49.268146
-122.892999,49.248476
-122.774619,49.252509
-122.774853,49.249861
-122.775408,49.247777
-122.776388,49.245655
-122.776146,49.243091
-122.777194,49.241431
-122.780704,49.240424
-122.871147,49.285113
-122.879877,49.27041
-122.880481,49.273116
-122.880602,49.275283
-122.880678,49.276612
-122.880836,49.27915
-122.876893,49.283167
-122.876287,49.285268
-122.873455,49.287802
-122.872151,49.286765
-122.846702,49.276768
-122.898833,49.249412
-122.905112,49.251474
-122.913354,49.252623
-122.917557,49.253225
-122.938606,49.25443
-122.962965,49.259409
-122.982085,49.265095
-123.009457,49.266542
-123.014956,49.266207
-122.783681,49.240697
-122.781793,49.243161
-122.780551,49.246698
-122.779568,49.249193
-122.778133,49.251693
-122.778707,49.253355
-122.785777,49.254698
-122.787959,49.257511
-122.787956,49.260258
-122.784366,49.260801
-122.871398,49.283358
-122.875083,49.280889
-122.875582,49.278403
-122.874737,49.275792
-122.872484,49.27494
-123.075675,49.248429
-123.05614,49.248518
-123.246012,49.266676
-123.184491,49.249918
-123.138678,49.249267
-123.114707,49.248866
-123.214903,49.258259
-123.030547,49.250536
-123.025808,49.250584
-123.023042,49.248779
-123.008625,49.248286
-123.005459,49.247462
-123.133894,49.249192
-123.129382,49.24912
-123.127001,49.24909
-123.121932,49.248988
-123.117941,49.248918
-123.111706,49.248817
-123.107042,49.248819
-123.102742,49.248736
-123.100559,49.248697
-123.096185,49.248638
-123.093688,49.248609
-123.08963,49.24856
-123.085285,49.248521
-123.081441,49.248473
-123.077724,49.248429
-123.057651,49.242099
-123.056503,49.244157
-123.056509,49.246583
-123.055999,49.250547
-123.051755,49.250568
-123.049111,49.250567
-123.046615,49.250546
-123.043474,49.250553
-123.038654,49.250535
-123.033251,49.250529
-123.235156,49.256014
-123.221642,49.258318
-123.21185,49.25819
-123.205776,49.258107
-123.199757,49.258017
-123.197494,49.257986
-123.193063,49.257917
-123.187544,49.257833
-123.185245,49.257067
-123.185267,49.255265
-123.18526,49.253446
-123.185301,49.251683
-123.181384,49.249908
-123.178128,49.249892
-123.175269,49.249884
-123.172537,49.249874
-123.167306,49.247954
-123.162016,49.248553
-123.158799,49.249823
-123.155203,49.251222
-123.153365,49.251448
-123.151127,49.250503
-123.148494,49.249462
-123.144254,49.249352
-123.141103,49.249302
-123.056785,49.24547
-123.056787,49.243673
-123.062011,49.243784
-123.073107,49.24854
-123.080402,49.248594
-123.084376,49.248642
-123.090591,49.248724
-123.094411,49.248752
-123.097125,49.248783
-123.101513,49.24886
-123.105388,49.248922
-123.110516,49.249023
-123.120844,49.249205
-123.125107,49.249302
-123.128078,49.249375
-123.132497,49.249452
-123.137046,49.249523
-123.145097,49.249651
-123.14792,49.249695
-123.151677,49.251211
-123.153742,49.251747
-123.156163,49.251149
-123.159848,49.249723
-123.162863,49.248545
-123.165826,49.248213
-123.168633,49.248641
-123.170432,49.249627
-123.176132,49.250163
-123.179077,49.250183
-123.18222,49.250188
-123.18504,49.253177
-123.185016,49.255004
-123.185003,49.256755
-123.18653,49.258091
-123.191535,49.258162
-123.197604,49.258254
-123.203675,49.258337
-123.20978,49.258432
-123.21457,49.258508
-123.222569,49.258662
-123.234956,49.256287
-123.008822,49.248582
-123.020198,49.24887
-123.023166,49.248882
-123.024281,49.250709
-123.028964,49.250701
-123.034271,49.250668
-123.036911,49.250669
-123.041997,49.250689
-123.043612,49.250692
-123.047585,49.250739
-123.050472,49.250756
-123.055069,49.250747
-123.056774,49.250268
-123.056046,49.248689
-123.076586,49.248608
-123.116019,49.249126
-123.139586,49.24956
-123.185062,49.250494
-123.102922,49.357975
-123.100098,49.357988
-123.100144,49.356435
-122.833664,49.031098
-122.829886,49.031088
-122.82787,49.031081
-122.825371,49.031077
-122.822838,49.031064
-122.81897,49.031065
-122.814487,49.031057
-122.812296,49.030746
-122.812294,49.029213
-122.81162,49.027542
-122.808312,49.027529
-122.803367,49.02751
-122.800982,49.027923
-122.885203,49.054948
-122.883058,49.052522
-122.880364,49.05306
-122.876784,49.053873
-122.873773,49.053895
-122.798559,49.275504
-122.774651,49.29127
-122.790343,49.275064
-122.789795,49.278889
-122.78721,49.280329
-122.785595,49.283619
-122.784341,49.286178
-122.78314,49.28772
-122.779415,49.287452
-122.776518,49.288287
-122.773202,49.289113
-122.774225,49.290405
